scinam,genus_species,genus,species,peak_frequency,perc_forest_cover,n_ind,family,body_mass,body_mass_M,body_mass_F,SSD_bm,male_wing_avg,female_wing_avg,SSD,habitat_type 
prinia,Prinia_hodgsonii,Prinia,hodgsonii,4995.7,45.66666667,5,cisticolidae,6.4,,,,,,,1
prinia,Prinia_hypoxantha,Prinia,hypoxantha,4651.2,20.55555556,3,cisticolidae,10.5,,,,,,,0
prinia,Prinia_inornata,Prinia,inornata,4909.6,84.75,4,cisticolidae,8.3,,,,,,,1
prinia,Prinia_leucopogon,Prinia,leucopogon,4306.6,37.875,5,cisticolidae,11.7,,,,58.4,56,0.01822482,2
prinia,Prinia_maculosa,Prinia,maculosa,4651.15,4.388888889,4,cisticolidae,9,,,,53,50.5,0.020984491,1
prinia,Prinia_molleri,Prinia,molleri,6718.4,67.54166667,2,cisticolidae,8.8,,,,54.5,51.5,0.024589273,1
prinia,Prinia_polychroa,Prinia,polychroa,4651.2,52.28571429,5,cisticolidae,11,,,,,,,1
prinia,Prinia_robertsi,Prinia,robertsi,6029.3,87,1,cisticolidae,10,10.3,9.7,0.02606549,51.7,50.2,0.012786826,1
prinia,Prinia_rufescens,Prinia,rufescens,4478.9,91.57142857,5,cisticolidae,6.5,,,,,,,1
prinia,Prinia_socialis,Prinia,socialis,5168,43,5,cisticolidae,8,,,,,,,1
prinia,Prinia_somalica,Prinia,somalica,6373.8,11.375,3,cisticolidae,7.5,,,,49.9,49.1,0.007019054,0
prinia,Prinia_subflava,Prinia,subflava,4823.4,13,5,cisticolidae,8.65,9,8.3,0.035164417,51.35,48.65,0.023457603,1
prinia,Prinia_sylvatica,Prinia,sylvatica,4478.9,29.88888889,5,cisticolidae,16.1,,,,,,,1
prionochilus,Prionochilus_maculatus,Prionochilus,maculatus,8096.5,100,5,dicaeidae,8,9.1,7.8,0.06694679,52.55,51.93,0.005154398,2
prionochilus,Prionochilus_olivaceus,Prionochilus,olivaceus,5684.8,81,1,dicaeidae,9.4,,,,54.5,55.5,-0.007896481,2
prionochilus,Prionochilus_thoracicus,Prionochilus,thoracicus,6029.3,97.75,1,dicaeidae,10.95,,,,61.1,52.1,0.069203487,2
prionochilus,Prionochilus_xanthopygius,Prionochilus,xanthopygius,7579.7,81.625,1,dicaeidae,7.6,,,,54.1,50.8,0.027333553,2
prionodura,Prionodura_newtoniana,Prionodura,newtoniana,3359.2,99.375,2,ptilonorhynchidae,78.5,73,84,-0.060956426,121.45,117.5,0.014359653,2
prionops,Prionops_caniceps,Prionops,caniceps,2411.7,100,1,malaconotidae,48.5,42.4,47.3,-0.047495284,114.15,116.9,-0.010338595,2
prionops,Prionops_plumatus,Prionops,plumatus,1292,23.125,2,malaconotidae,33.8,32.7,34.9,-0.028277674,110.77,113.3,-0.009807754,1
prionops,Prionops_retzii,Prionops,retzii,3100.8,20.53571429,2,malaconotidae,50.16666667,49.3,53.4,-0.034694338,131.87,131.93,-0.000197556,2
prionops,Prionops_scopifrons,Prionops,scopifrons,5512.5,65.25,1,malaconotidae,29.4,,,,102.4,103.25,-0.003590104,2
procnias,Procnias_albus,Procnias,albus,1378.1,100,5,cotingidae,210,,,,160.8,136.4,0.071471674,2
procnias,Procnias_averano,Procnias,averano,1378.1,96.875,5,cotingidae,147.5,168,127,0.121505561,156.9,138.88,0.052983236,2
procnias,Procnias_nudicollis,Procnias,nudicollis,1550.4,100,5,cotingidae,174,200,148,0.13076828,156.7,139.1,0.051741866,2
procnias,Procnias_tricarunculatus,Procnias,tricarunculatus,2928.5,100,5,cotingidae,177.5,210,145,0.160851292,166.75,150.3,0.045106862,2
progne,Progne_chalybea,Progne,chalybea,3703.7,69.375,4,hirundinidae,41.4,,,,132.4,127,0.018084264,1
progne,Progne_dominicensis,Progne,dominicensis,3962.1,12.375,1,hirundinidae,39.6,,,,142,143,-0.003047693,1
progne,Progne_elegans,Progne,elegans,2928.5,21.875,1,hirundinidae,50.6,,,,,,,1
progne,Progne_sinaloae,Progne,sinaloae,4306.6,86.71428571,1,hirundinidae,42.6,,,,,,,2
progne,Progne_subis,Progne,subis,2928.5,44.125,5,hirundinidae,53.8,53.5,54.1,-0.004843483,149.5,144,0.016278701,0
progne,Progne_tapera,Progne,tapera,4134.4,69.5,5,hirundinidae,32,,,,,,,1
promerops,Promerops_cafer,Promerops,cafer,2583.95,43.46428571,4,promeropidae,34.85,37.5,32.2,0.066175396,91.95,82.75,0.045783731,0
promerops,Promerops_gurneyi,Promerops,gurneyi,3445.3,6.25,3,promeropidae,35,37.4,32.6,0.059654002,94.45,86.8,0.036682237,0
prosthemadera,Prosthemadera_novaeseelandiae,Prosthemadera,novaeseelandiae,1894.9,95.42857143,5,meliphagidae,107.3,125,89.6,0.144602003,153.09,135.96,0.051535667,2
protonotaria,Protonotaria_citrea,Protonotaria,citrea,4823.4,69.75,5,parulidae,14.35,13.9,14.8,-0.027246915,72.58,68.16,0.027287382,2
prunella,Prunella_atrogularis,Prunella,atrogularis,5943.15,35.72222222,4,prunellidae,18.5,,,,73.46,72.08,0.008236146,1
prunella,Prunella_collaris,Prunella,collaris,3617.6,8.5,5,prunellidae,39.2,46.9,40,0.069112851,99.56,96.18,0.015000115,0
prunella,Prunella_fulvescens,Prunella,fulvescens,5684.8,0,5,prunellidae,18.9,,,,76.6,74.05,0.014703707,0
prunella,Prunella_himalayana,Prunella,himalayana,4995.7,0,3,prunellidae,26.675,,,,93.45,89.5,0.01875627,0
prunella,Prunella_immaculata,Prunella,immaculata,7579.7,53.66666667,3,prunellidae,20.7,,,,81.5,77.5,0.021855906,2
prunella,Prunella_koslowi,Prunella,koslowi,5770.9,0,2,prunellidae,17.5,,,,,,,0
prunella,Prunella_modularis,Prunella,modularis,4995.7,70.5,5,prunellidae,20.25,,,,69.39,67.82,0.009939102,1
prunella,Prunella_montanella,Prunella,montanella,6029.3,0,1,prunellidae,17,,,,71.24,69,0.01387482,0
prunella,Prunella_ocularis,Prunella,ocularis,4909.55,10.72222222,4,prunellidae,22.5,,,,74,71,0.017973371,0
prunella,Prunella_rubeculoides,Prunella,rubeculoides,3617.55,0,2,prunellidae,24.025,,,,80.5,75.5,0.027848929,0
prunella,Prunella_rubida,Prunella,rubida,5684.8,20.75,1,prunellidae,16.7,,,,,,,2
prunella,Prunella_strophiata,Prunella,strophiata,5512.5,40.11111111,5,prunellidae,18.2,,,,67.5,63.5,0.026530048,1
psalidoprocne,Psalidoprocne_obscura,Psalidoprocne,obscura,2928.5,24.75,1,hirundinidae,9.4,,,,97,91,0.027730342,1
psalidoprocne,Psalidoprocne_pristoptera,Psalidoprocne,pristoptera,5168,40.66666667,1,hirundinidae,10.35,11.3,9.4,0.07995059,102,98.7,0.014283019,1
psaltria,Psaltria_exilis,Psaltria,exilis,7579.7,65.88888889,1,aegithalidae,,,,,44.5,43,0.014891555,2
psaltriparus,Psaltriparus_minimus,Psaltriparus,minimus,6890.6,14.625,5,aegithalidae,5.3,,,,49.3,48.54,0.006747147,2
psarisomus,Psarisomus_dalhousiae,Psarisomus,dalhousiae,4478.9,100,4,eurylaimidae,67,,,,,,,2
psarocolius,Psarocolius_angustifrons,Psarocolius,angustifrons,1636.5,100,4,icteridae,322.75,,,,235.2,189.6,0.093598984,2
psarocolius,Psarocolius_atrovirens,Psarocolius,atrovirens,947.5,100,5,icteridae,152,,,,213.3,182.5,0.067727987,2
psarocolius,Psarocolius_bifasciatus,Psarocolius,bifasciatus,969,91.33333333,5,icteridae,314,430,198,0.336803265,253.17,201.23,0.099719514,2
psarocolius,Psarocolius_cassini,Psarocolius,cassini,785.95,100,4,icteridae,,,,,270.5,205,0.120413408,2
psarocolius,Psarocolius_decumanus,Psarocolius,decumanus,5168,94.5625,4,icteridae,216,280,152,0.265314443,225.5,170.9,0.120404483,2
psarocolius,Psarocolius_guatimozinus,Psarocolius,guatimozinus,2325.55,65.4375,2,icteridae,,,,,252.1,202.7,0.094719097,2
psarocolius,Psarocolius_montezuma,Psarocolius,montezuma,2756.2,56.22222222,5,icteridae,325,423,227,0.27031451,256,196.6,0.114656452,2
psarocolius,Psarocolius_viridis,Psarocolius,viridis,893.65,100,4,icteridae,299,383,215,0.250760314,235.4,190,0.093052858,2
psarocolius,Psarocolius_wagleri,Psarocolius,wagleri,796.7,100,5,icteridae,163.5,214,113,0.27733533,214.1,152.1,0.148487453,2
pselliophorus,Pselliophorus_luteoviridis,Pselliophorus,luteoviridis,4478.9,78.1875,2,emberizidae,,,,,,,,2
pselliophorus,Pselliophorus_tibialis,Pselliophorus,tibialis,5168,100,3,emberizidae,30,,,,,,,2
pseudalaemon,Pseudalaemon_fremantlii,Pseudalaemon,fremantlii,3789.8,12.375,1,alaudidae,23.45,25,21.9,0.057495894,84.9,83.2,0.008784364,0
pseudelaenia,Pseudelaenia_leucospodia,Pseudelaenia,leucospodia,5168,13,2,tyrannidae,11.9,,,,,,,0
pseudoalcippe,Pseudoalcippe_abyssinica,Pseudoalcippe,abyssinica,2756.2,43.28571429,5,timaliidae,18.8,,,,69.2,69,0.001257004,2
pseudobias,Pseudobias_wardi,Pseudobias,wardi,6201.6,93.11111111,1,vangidae,12.7,,,,,,,2
pseudochelidon,Pseudochelidon_eurystomina,Pseudochelidon,eurystomina,3100.8,100,1,hirundinidae,,,,,123.5,122.5,0.003530869,1
pseudocolaptes,Pseudocolaptes_boissonneautii,Pseudocolaptes,boissonneautii,4306.6,95.375,5,furnariidae,43.9,,,,,,,2
pseudocolaptes,Pseudocolaptes_johnsoni,Pseudocolaptes,johnsoni,6546.1,95.625,5,furnariidae,,,,,,,,2
pseudocolaptes,Pseudocolaptes_lawrencii,Pseudocolaptes,lawrencii,2756.2,100,1,furnariidae,51,,,,107.7,98,0.040989628,2
pseudocolopteryx,Pseudocolopteryx_dinelliana,Pseudocolopteryx,dinelliana,5168,8.375,3,tyrannidae,,,,,,,,0
pseudocolopteryx,Pseudocolopteryx_flaviventris,Pseudocolopteryx,flaviventris,2670.15,11.66666667,2,tyrannidae,7.5,,,,,,,0
pseudocolopteryx,Pseudocolopteryx_sclateri,Pseudocolopteryx,sclateri,7579.7,4.333333333,1,tyrannidae,8,,,,,,,0
pseudoleistes,Pseudoleistes_guirahuro,Pseudoleistes,guirahuro,2928.5,37.75,3,icteridae,86.55,91.2,81.9,0.046710937,124.4,120,0.015639134,0
pseudoleistes,Pseudoleistes_virescens,Pseudoleistes,virescens,3273.05,1.888888889,4,icteridae,79.95,81.3,78.6,0.014668,122.3,112.4,0.036660146,0
pseudonestor,Pseudonestor_xanthophrys,Pseudonestor,xanthophrys,3789.9,87.44444444,1,fringillidae,22.25,24.8,19.7,0.099985455,73.9,67.8,0.037414745,2
pseudonigrita,Pseudonigrita_arnaudi,Pseudonigrita,arnaudi,4737.3,6.8125,2,passeridae,20,,,,66.5,66,0.00327771,1
pseudonigrita,Pseudonigrita_cabanisi,Pseudonigrita,cabanisi,5857,10.375,1,passeridae,20.7,22.9,18.5,0.092663754,67.5,65.3,0.014390592,0
pseudoseisura,Pseudoseisura_cristata,Pseudoseisura,cristata,2842.35,11.5,4,furnariidae,,,,,,,,2
pseudoseisura,Pseudoseisura_gutturalis,Pseudoseisura,gutturalis,2756.2,0,3,furnariidae,70.4,,,,,,,1
pseudoseisura,Pseudoseisura_lophotes,Pseudoseisura,lophotes,2756.2,26.72222222,4,furnariidae,72.3,76,68.6,0.044489477,,,,2
pseudoseisura,Pseudoseisura_unirufa,Pseudoseisura,unirufa,2756.2,37.33333333,5,furnariidae,44.9,,,,,,,1
pseudotriccus,Pseudotriccus_pelzelni,Pseudotriccus,pelzelni,6029.3,100,5,tyrannidae,10.9,,,,56.5,53.4,0.024507191,2
pseudotriccus,Pseudotriccus_ruficeps,Pseudotriccus,ruficeps,4478.9,95.75,4,tyrannidae,11.3,,,,,,,2
pseudotriccus,Pseudotriccus_simplex,Pseudotriccus,simplex,6718.4,97.55555556,3,tyrannidae,9.5,,,,,,,2
psilorhamphus,Psilorhamphus_guttatus,Psilorhamphus,guttatus,925.9,100,5,rhinocryptidae,11.3,,,,,,,2
psophocichla,Psophocichla_litsitsirupa,Psophocichla,litsitsirupa,3789.8,6.888888889,5,turdidae,74,,,,128.75,124.5,0.014577886,1
psophodes,Psophodes_cristatus,Psophodes,cristatus,4306.6,0,5,eupetidae,40.75,42.4,39.1,0.035189099,82.9,78.8,0.022028313,1
psophodes,Psophodes_nigrogularis,Psophodes,nigrogularis,3273,41.125,5,eupetidae,44.55,46,43.1,0.028280562,78.8,76.7,0.011730854,1
psophodes,Psophodes_occidentalis,Psophodes,occidentalis,2928.5,1.444444444,3,eupetidae,39.8,43.3,36.3,0.076581271,82.9,78.5,0.023684874,1
psophodes,Psophodes_olivaceus,Psophodes,olivaceus,2239.5,98.71428571,5,eupetidae,62.6,68,57.2,0.075112884,99.9,95.6,0.019107596,2
pteridophora,Pteridophora_alberti,Pteridophora,alberti,4134.35,97.38888889,4,paradisaeidae,82,87,77,0.053028527,123.5,115,0.030969117,2
pteroptochos,Pteroptochos_castaneus,Pteroptochos,castaneus,538.3,72.45238095,4,rhinocryptidae,162,,,,,,,2
pteroptochos,Pteroptochos_megapodius,Pteroptochos,megapodius,1205.9,1.5,3,rhinocryptidae,114,,,,,,,1
pteroptochos,Pteroptochos_tarnii,Pteroptochos,tarnii,839.8,95.22222222,2,rhinocryptidae,147,,,,,,,2
pteruthius,Pteruthius_aenobarbus,Pteruthius,aenobarbus,3273,100,5,timaliidae,11.75,,,,,,,2
pteruthius,Pteruthius_flaviscapis,Pteruthius,flaviscapis,3100.8,100,5,timaliidae,41,,,,82,82.5,-0.002640096,2
pteruthius,Pteruthius_melanotis,Pteruthius,melanotis,3962.1,100,5,timaliidae,13.3,,,,59,57.5,0.011184167,2
pteruthius,Pteruthius_rufiventer,Pteruthius,rufiventer,2497.85,96.125,4,timaliidae,44.5,,,,87.5,87.5,0,2
pteruthius,Pteruthius_xanthochlorus,Pteruthius,xanthochlorus,3962.1,77.11111111,5,timaliidae,14.3,,,,61.5,61.25,0.001769023,2
ptilocichla,Ptilocichla_falcata,Ptilocichla,falcata,2411.7,100,5,timaliidae,,,,,,,,2
ptilocichla,Ptilocichla_leucogrammica,Ptilocichla,leucogrammica,2067.2,93.11111111,5,timaliidae,39.5,,,,,,,2
ptilocichla,Ptilocichla_mindanensis,Ptilocichla,mindanensis,2670.1,77.77777778,4,timaliidae,29.2,,,,,,,2
ptilogonys,Ptilogonys_caudatus,Ptilogonys,caudatus,3617.6,50.88888889,3,bombycillidae,36.3,39.1,33.5,0.06713195,,,,1
ptilogonys,Ptilogonys_cinereus,Ptilogonys,cinereus,3100.75,47.1984127,2,bombycillidae,33.6,,,,,,,2
ptilonorhynchus,Ptilonorhynchus_violaceus,Ptilonorhynchus,violaceus,2239.5,99.57142857,5,ptilonorhynchidae,219,225,213,0.023802915,162.77,156.65,0.016643964,2
ptiloprora,Ptiloprora_erythropleura,Ptiloprora,erythropleura,3273,100,1,meliphagidae,21.2,23,19.4,0.073926106,,,,2
ptiloprora,Ptiloprora_guisei,Ptiloprora,guisei,3273,40.3125,4,meliphagidae,26.175,28.15,24.2,0.065663033,,,,2
ptiloprora,Ptiloprora_mayri,Ptiloprora,mayri,2411.7,89.75,1,meliphagidae,30.65,34.1,27.2,0.098185475,,,,2
ptiloprora,Ptiloprora_perstriata,Ptiloprora,perstriata,3875.95,100,2,meliphagidae,26.6,,,,,,,2
ptiloris,Ptiloris_intercedens,Ptiloris,intercedens,1055.1,100,3,paradisaeidae,,,,,,,,2
ptiloris,Ptiloris_magnificus,Ptiloris,magnificus,1033.6,97.44444444,5,paradisaeidae,153.8333333,183.6666667,124,0.170608659,180.97,148.37,0.08626049,2
ptiloris,Ptiloris_paradiseus,Ptiloris,paradiseus,2239.5,100,1,paradisaeidae,120.5,136,105,0.112349609,157.47,143.6,0.040043388,2
ptiloris,Ptiloris_victoriae,Ptiloris,victoriae,2756.25,94.125,2,paradisaeidae,95.5,105,86,0.086690848,136.67,123.97,0.042356593,2
ptilorrhoa,Ptilorrhoa_caerulescens,Ptilorrhoa,caerulescens,2497.85,91.0625,4,eupetidae,53.9,,,,,,,2
ptilorrhoa,Ptilorrhoa_castanonota,Ptilorrhoa,castanonota,2411.7,100,5,eupetidae,64.2,,,,,,,2
ptilorrhoa,Ptilorrhoa_leucosticta,Ptilorrhoa,leucosticta,2928.5,100,3,eupetidae,48.2,,,,,,,2
ptilostomus,Ptilostomus_afer,Ptilostomus,afer,3359.15,14.76785714,2,corvidae,128,,,,169,166,0.007778617,1
pycnonotus,Pycnonotus_atriceps,Pycnonotus,atriceps,3445.3,64.33333333,5,pycnonotidae,25.5,,,,,,,2
pycnonotus,Pycnonotus_aurigaster,Pycnonotus,aurigaster,2928.5,42.5,5,pycnonotidae,44.35,45.5,43.2,0.02252765,,,,1
pycnonotus,Pycnonotus_barbatus,Pycnonotus,barbatus,2928.5,18.33333333,5,pycnonotidae,32.7,,,,98.5,92.75,0.026122312,1
pycnonotus,Pycnonotus_bimaculatus,Pycnonotus,bimaculatus,2756.2,20.375,1,pycnonotidae,,,,,,,,2
pycnonotus,Pycnonotus_blanfordi,Pycnonotus,blanfordi,2756.2,51,1,pycnonotidae,33.4,,,,,,,1
pycnonotus,Pycnonotus_brunneus,Pycnonotus,brunneus,2928.5,97.71428571,3,pycnonotidae,28.8,,,,,,,2
pycnonotus,Pycnonotus_cafer,Pycnonotus,cafer,2411.7,28.03472222,4,pycnonotidae,42.95,45.8,40.1,0.057721105,97.5,92.67,0.022065453,1
pycnonotus,Pycnonotus_capensis,Pycnonotus,capensis,3445.3,12.98214286,4,pycnonotidae,38.6,,,,105.03,100.93,0.017293092,1
pycnonotus,Pycnonotus_cyaniventris,Pycnonotus,cyaniventris,3359.15,85.25,4,pycnonotidae,22,,,,,,,2
pycnonotus,Pycnonotus_erythropthalmos,Pycnonotus,erythropthalmos,3445.3,100,5,pycnonotidae,,,,,,,,2
pycnonotus,Pycnonotus_eutilotus,Pycnonotus,eutilotus,3789.8,96.44444444,5,pycnonotidae,36.2,,,,,,,2
pycnonotus,Pycnonotus_finlaysoni,Pycnonotus,finlaysoni,3100.8,54.33333333,5,pycnonotidae,28.6,,,,,,,1
pycnonotus,Pycnonotus_flavescens,Pycnonotus,flavescens,2756.2,89.66666667,5,pycnonotidae,28.9,,,,87,84.5,0.012662544,2
pycnonotus,Pycnonotus_goiavier,Pycnonotus,goiavier,2239.5,49.5,4,pycnonotidae,27.8,,,,,,,1
pycnonotus,Pycnonotus_jocosus,Pycnonotus,jocosus,2756.2,32.625,5,pycnonotidae,29.55,,,,91.23,86.15,0.024882393,1
pycnonotus,Pycnonotus_leucogenys,Pycnonotus,leucogenys,2584,75.70833333,4,pycnonotidae,36,,,,89.17,84.83,0.0216693,1
pycnonotus,Pycnonotus_leucogrammicus,Pycnonotus,leucogrammicus,3962.1,100,2,pycnonotidae,,,,,,,,2
pycnonotus,Pycnonotus_leucotis,Pycnonotus,leucotis,3100.8,4.777777778,3,pycnonotidae,27.5,,,,,,,1
pycnonotus,Pycnonotus_luteolus,Pycnonotus,luteolus,2756.25,13.4375,4,pycnonotidae,34.7,,,,86.75,84.75,0.010129777,1
pycnonotus,Pycnonotus_melanicterus,Pycnonotus,melanicterus,3100.8,100,5,pycnonotidae,25,,,,80.33,78.33,0.01094964,2
pycnonotus,Pycnonotus_melanoleucos,Pycnonotus,melanoleucos,3445.3,100,1,pycnonotidae,27.575,,,,,,,2
pycnonotus,Pycnonotus_nigricans,Pycnonotus,nigricans,2928.5,5.25,5,pycnonotidae,30.8,,,,94.8,91.2,0.016813499,1
pycnonotus,Pycnonotus_penicillatus,Pycnonotus,penicillatus,3962.1,24.625,2,pycnonotidae,36.5,,,,84,78.5,0.029409629,2
pycnonotus,Pycnonotus_plumosus,Pycnonotus,plumosus,2756.2,79,5,pycnonotidae,34.9,36.7,33.1,0.04483807,,,,1
pycnonotus,Pycnonotus_priocephalus,Pycnonotus,priocephalus,4134.4,62.89583333,2,pycnonotidae,,,,,77,76,0.005677133,2
pycnonotus,Pycnonotus_simplex,Pycnonotus,simplex,2928.5,100,5,pycnonotidae,25.1,,,,,,,2
pycnonotus,Pycnonotus_sinensis,Pycnonotus,sinensis,3100.8,9.555555556,5,pycnonotidae,27.75,,,,,,,1
pycnonotus,Pycnonotus_striatus,Pycnonotus,striatus,3273,100,5,pycnonotidae,52.5,,,,,,,2
pycnonotus,Pycnonotus_taivanus,Pycnonotus,taivanus,3014.65,52.29166667,4,pycnonotidae,26.5,,,,,,,1
pycnonotus,Pycnonotus_urostictus,Pycnonotus,urostictus,2928.5,100,5,pycnonotidae,24.8,,,,,,,2
pycnonotus,Pycnonotus_xantholaemus,Pycnonotus,xantholaemus,3100.8,26.625,1,pycnonotidae,,,,,90.5,87,0.017129327,1
pycnonotus,Pycnonotus_xanthopygos,Pycnonotus,xanthopygos,2756.2,2.222222222,5,pycnonotidae,38.1,,,,99.4,92.8,0.029838408,1
pycnonotus,Pycnonotus_xanthorrhous,Pycnonotus,xanthorrhous,3100.8,71,4,pycnonotidae,27.4,,,,,,,1
pycnonotus,Pycnonotus_zeylanicus,Pycnonotus,zeylanicus,1722.7,100,1,pycnonotidae,86.55,,,,,,,2
pycnoptilus,Pycnoptilus_floccosus,Pycnoptilus,floccosus,3617.6,95,5,acanthizidae,29,,,,70.9,68.25,0.016543579,2
pycnopygius,Pycnopygius_cinereus,Pycnopygius,cinereus,3100.8,100,1,meliphagidae,42.65,46.2,39.1,0.072465218,,,,2
pycnopygius,Pycnopygius_ixoides,Pycnopygius,ixoides,2067.2,69.33333333,1,meliphagidae,27.75,29.7,25.8,0.061136743,,,,2
pycnopygius,Pycnopygius_stictocephalus,Pycnopygius,stictocephalus,2239.5,85.48214286,4,meliphagidae,38.5,,,,,,,2
pygarrhichas,Pygarrhichas_albogularis,Pygarrhichas,albogularis,4823.4,40.66666667,3,furnariidae,24,,,,,,,2
pygiptila,Pygiptila_stellaris,Pygiptila,stellaris,2584,97.125,5,thamnophilidae,24.1,,,,,,,2
pygochelidon,Pygochelidon_cyanoleuca,Pygochelidon,cyanoleuca,5684.8,61.55555556,5,hirundinidae,9.7,,,,102,102,0,1
pyriglena,Pyriglena_atra,Pyriglena,atra,2670.1,72.26984127,4,thamnophilidae,32,,,,,,,2
pyriglena,Pyriglena_leuconota,Pyriglena,leuconota,2584,78.71428571,5,thamnophilidae,32.3,,,,,,,2
pyriglena,Pyriglena_leucoptera,Pyriglena,leucoptera,2411.7,100,5,thamnophilidae,28.8,,,,,,,2
pyrocephalus,Pyrocephalus_rubinus,Pyrocephalus,rubinus,4995.7,2.5,5,tyrannidae,14.4,,,,130.55,125.96,0.015544224,1
pyroderus,Pyroderus_scutatus,Pyroderus,scutatus,215.3,100,4,cotingidae,357,,,,246.2,230.25,0.02908841,2
pyrrhocoma,Pyrrhocoma_ruficeps,Pyrrhocoma,ruficeps,6890.6,100,4,thraupidae,15.6,,,,,,,2
pyrrhocorax,Pyrrhocorax_graculus,Pyrrhocorax,graculus,3962.1,0,4,corvidae,211.5,226,197,0.059642213,280.2,267.68,0.019852207,0
pyrrhocorax,Pyrrhocorax_pyrrhocorax,Pyrrhocorax,pyrrhocorax,2153.3,37.83333333,2,corvidae,277.75,300,255.5,0.06973035,312.46,294.57,0.025605914,0
pyrrholaemus,Pyrrholaemus_brunneus,Pyrrholaemus,brunneus,4823.4,3.75,5,acanthizidae,12.5,,,,56.8,54.1,0.021151071,1
pyrrhomyias,Pyrrhomyias_cinnamomeus,Pyrrhomyias,cinnamomeus,6201.6,56.11111111,5,tyrannidae,9.9,,,,,,,1
pyrrhoplectes,Pyrrhoplectes_epauletta,Pyrrhoplectes,epauletta,4306.6,100,1,fringillidae,19,,,,77.5,75.5,0.011354751,2
pyrrhula,Pyrrhula_erythaca,Pyrrhula,erythaca,2756.2,81.55555556,5,fringillidae,21.7,,,,83,82.5,0.002624144,2
pyrrhula,Pyrrhula_murina,Pyrrhula,murina,2584,58.75,1,fringillidae,30.05,29.3,30.8,-0.021683096,,,,2
pyrrhula,Pyrrhula_nipalensis,Pyrrhula,nipalensis,3100.75,90.30555556,4,fringillidae,25.3,,,,86.5,83.5,0.015329632,2
pyrrhula,Pyrrhula_pyrrhula,Pyrrhula,pyrrhula,2325.6,48.25,4,fringillidae,24.4,,,,90.48,88.28,0.010690267,2
pyrrhurus,Pyrrhurus_scandens,Pyrrhurus,scandens,1722.7,83.75,3,pycnonotidae,43.95,47.2,40.7,0.064347589,105,98.8,0.026432354,2
pytilia,Pytilia_melba,Pytilia,melba,6632.25,22.94444444,2,estrildidae,15.4,,,,58.45,57.95,0.003731075,1
pytilia,Pytilia_phoenicoptera,Pytilia,phoenicoptera,2752.6,20.75,1,estrildidae,14.5,,,,57.7,58,-0.00225218,1
quelea,Quelea_cardinalis,Quelea,cardinalis,5340.2,18.25,1,ploceidae,12.7,12.5,12.9,-0.013679697,58.9,56.75,0.016149429,0
quelea,Quelea_quelea,Quelea,quelea,6546.1,11.6875,2,ploceidae,18.6,19.1,18.1,0.023354792,66,64.1,0.012685906,0
querula,Querula_purpurata,Querula,purpurata,1162.8,100,4,cotingidae,107.675,112.5,102.85,0.038948226,181.65,172.35,0.022824114,2
quiscalus,Quiscalus_lugubris,Quiscalus,lugubris,3962.1,18,5,icteridae,63.65,72.5,54.8,0.121557448,120.23,103.34,0.06574439,1
quiscalus,Quiscalus_major,Quiscalus,major,2928.5,18.23611111,4,icteridae,158.5,206,111,0.268544242,178.05,137.9,0.110977712,0
quiscalus,Quiscalus_mexicanus,Quiscalus,mexicanus,3273,12.125,5,icteridae,169,222,116,0.281894985,182.21,145.27,0.098396272,1
quiscalus,Quiscalus_nicaraguensis,Quiscalus,nicaraguensis,5168,9.625,3,icteridae,65.9,84,47.8,0.244851389,127.3,104.1,0.087377674,0
quiscalus,Quiscalus_niger,Quiscalus,niger,4823.4,56.77777778,5,icteridae,73.33333333,85,61.66666667,0.139368452,140.57,120.87,0.065574123,1
quiscalus,Quiscalus_quiscula,Quiscalus,quiscula,3445.3,1.222222222,5,icteridae,106.1,120,92.2,0.114450325,141.7,128.2,0.043481825,1
ramphocaenus,Ramphocaenus_melanurus,Ramphocaenus,melanurus,2928.5,84.5,5,polioptilidae,9.7,,,,49.9,48.5,0.012358807,2
ramphocelus,Ramphocelus_bresilius,Ramphocelus,bresilius,3359.15,64.6875,4,thraupidae,32.2,,,,,,,1
ramphocelus,Ramphocelus_carbo,Ramphocelus,carbo,4306.6,100,5,thraupidae,26,,,,80.9,77.1,0.020894144,1
ramphocelus,Ramphocelus_costaricensis,Ramphocelus,costaricensis,4306.65,100,2,thraupidae,,,,,,,,1
ramphocelus,Ramphocelus_dimidiatus,Ramphocelus,dimidiatus,3617.55,96.85714286,4,thraupidae,28,,,,,,,1
ramphocelus,Ramphocelus_flammigerus,Ramphocelus,flammigerus,4651.15,100,2,thraupidae,33,,,,,,,1
ramphocelus,Ramphocelus_icteronotus,Ramphocelus,icteronotus,7321.3,35.01785714,4,thraupidae,33,,,,,,,1
ramphocelus,Ramphocelus_nigrogularis,Ramphocelus,nigrogularis,3273,82.125,5,thraupidae,31,,,,,,,1
ramphocelus,Ramphocelus_passerinii,Ramphocelus,passerinii,3789.8,94.77777778,5,thraupidae,32,,,,,,,1
ramphocelus,Ramphocelus_sanguinolentus,Ramphocelus,sanguinolentus,3273.05,77,2,thraupidae,41,,,,,,,1
ramphocinclus,Ramphocinclus_brachyurus,Ramphocinclus,brachyurus,3273,100,1,mimidae,50,,,,,,,2
ramphotrigon,Ramphotrigon_fuscicauda,Ramphotrigon,fuscicauda,2239.5,98.5,4,tyrannidae,18.6,,,,,,,2
